Customer_ID,Age,Gender,Location,Num_Interactions,Feedback_Score,Products_Purchased,Products_Viewed,Time_Spent_on_Site,Satisfaction_Score,Retention_Status,Gender_Encoded,Location_Encoded,Retention_Status_Encoded
351,39,Female,Suburban,8,1,7,45,25.78967212443842,3,Retained,0,1,1
352,63,Female,Suburban,11,3,4,14,58.96498573366132,3,Churned,0,1,0
353,47,Female,Urban,4,2,1,14,30.643930484030946,5,Retained,0,2,1
354,55,Male,Rural,2,3,15,11,48.55645926300702,2,Churned,1,0,0
355,55,Male,Suburban,10,4,8,42,27.126887276030455,6,Retained,1,1,1
356,62,Male,Rural,11,1,12,31,28.372443548433672,7,Churned,1,0,0
357,68,Male,Urban,9,4,18,37,26.058573100630092,9,Retained,1,2,1
358,25,Female,Suburban,5,1,15,5,44.549159128094644,6,Retained,0,1,1
359,44,Male,Rural,4,5,17,48,35.1134836232997,3,Retained,1,0,1
360,44,Male,Suburban,2,2,14,38,56.9077961252603,5,Retained,1,1,1
361,51,Female,Urban,1,5,14,8,18.798967409375763,4,Churned,0,2,0
362,38,Male,Rural,11,5,18,21,10.530950264589439,5,Churned,1,0,0
363,47,Male,Urban,7,4,18,8,26.629381680456838,8,Retained,1,2,1
364,50,Male,Urban,6,2,16,47,38.91919892057268,8,Retained,1,2,1
365,45,Male,Suburban,2,1,1,30,52.343941530352225,6,Retained,1,1,1
366,64,Male,Rural,8,1,11,8,24.04082876741802,1,Churned,1,0,0
367,50,Male,Urban,11,3,15,5,40.95827131184539,8,Retained,1,2,1
368,22,Female,Urban,4,1,12,11,24.26092745627705,8,Retained,0,2,1
369,65,Female,Rural,8,4,8,34,38.94707706469519,2,Retained,0,0,1
370,36,Male,Urban,7,5,6,13,53.6644370866858,4,Churned,1,2,0
371,21,Male,Urban,5,5,3,39,17.724670324267496,2,Retained,1,2,1
372,52,Female,Rural,10,5,13,12,27.233290315887153,4,Churned,0,0,0
373,66,Male,Rural,10,2,13,28,59.62958580363606,10,Churned,1,0,0
374,34,Male,Rural,12,1,2,23,52.770636553720344,7,Retained,1,0,1
375,61,Male,Rural,8,4,5,40,36.05519218429111,9,Retained,1,0,1
376,45,Female,Suburban,14,2,17,47,33.41451755198514,8,Churned,0,1,0
377,47,Male,Rural,9,3,6,31,20.653021026757454,9,Retained,1,0,1
378,46,Female,Suburban,5,4,2,36,33.44651852314412,8,Churned,0,1,0
379,63,Male,Suburban,10,4,4,18,51.6499824053971,2,Retained,1,1,1
380,23,Female,Suburban,5,4,11,22,42.68459823027793,7,Retained,0,1,1
381,52,Female,Urban,2,5,8,32,20.952421549789264,2,Churned,0,2,0
382,58,Male,Suburban,5,4,12,33,16.08051565794431,2,Retained,1,1,1
383,54,Female,Suburban,3,1,8,20,19.586469534825603,4,Retained,0,1,1
384,41,Male,Urban,7,4,11,39,14.33675607660546,1,Churned,1,2,0
385,46,Female,Urban,10,5,8,35,10.260238281304376,5,Retained,0,2,1
386,66,Male,Urban,5,4,8,8,28.052489594313023,6,Retained,1,2,1
387,63,Male,Rural,8,3,17,41,11.231478241904723,9,Retained,1,0,1
388,48,Female,Urban,1,3,16,21,14.455190674990739,10,Churned,0,2,0
389,52,Male,Urban,3,5,14,43,35.102857638671736,8,Churned,1,2,0
390,50,Male,Suburban,3,1,11,30,14.05296005347661,2,Retained,1,1,1
391,69,Female,Urban,9,1,7,43,8.513387208699656,1,Churned,0,2,0
392,38,Male,Rural,5,2,16,45,22.456386751533685,2,Churned,1,0,0
393,49,Male,Urban,12,5,13,8,17.11755042420821,7,Retained,1,2,1
394,40,Female,Rural,9,4,15,34,33.341785339690716,4,Retained,0,0,1
395,50,Female,Urban,13,5,16,34,10.630189652076513,10,Retained,0,2,1
396,20,Male,Urban,9,2,9,26,46.347393322563796,5,Retained,1,2,1
397,35,Male,Urban,1,5,3,15,54.84284356893262,7,Churned,1,2,0
398,42,Female,Urban,2,5,19,6,45.888934567590695,3,Churned,0,2,0
399,59,Female,Rural,5,2,5,48,34.30548705707668,10,Retained,0,0,1
400,48,Male,Rural,4,1,10,16,52.33673019838868,2,Retained,1,0,1
401,20,Female,Suburban,10,4,17,34,43.22051088798291,7,Retained,0,1,1
402,57,Male,Rural,9,2,15,40,5.580311734760442,5,Retained,1,0,1
403,63,Male,Urban,7,3,8,22,26.67495840259767,1,Retained,1,2,1
404,41,Male,Suburban,6,1,15,30,51.802354467374,1,Retained,1,1,1
405,67,Male,Suburban,7,3,14,11,24.02223718863981,9,Retained,1,1,1
406,49,Male,Suburban,1,1,7,5,6.936834543903792,5,Retained,1,1,1
407,64,Female,Urban,1,4,12,30,46.039880120374974,1,Churned,0,2,0
408,39,Female,Rural,8,4,17,27,49.11210486555777,7,Retained,0,0,1
409,40,Female,Urban,13,5,17,30,13.832653227381972,9,Retained,0,2,1
410,19,Female,Suburban,13,3,10,49,34.55372732637497,1,Retained,0,1,1
411,44,Male,Urban,2,1,19,10,15.557549144764916,10,Retained,1,2,1
412,59,Male,Urban,12,4,14,10,44.557893047428074,4,Retained,1,2,1
413,19,Male,Rural,10,2,11,48,19.93527503476171,3,Retained,1,0,1
414,43,Male,Rural,11,4,2,12,22.391831740983154,5,Churned,1,0,0
415,34,Female,Suburban,9,2,18,28,51.473396950205576,7,Retained,0,1,1
416,57,Male,Urban,7,1,7,26,31.197729371379737,8,Churned,1,2,0
417,50,Male,Urban,6,4,12,23,41.83649481700363,2,Churned,1,2,0
418,26,Female,Rural,1,4,2,41,27.13051778973572,7,Churned,0,0,0
419,60,Female,Urban,1,1,18,22,21.390377145656547,1,Retained,0,2,1
420,65,Female,Urban,2,4,6,35,39.40129332335638,7,Churned,0,2,0
421,56,Female,Urban,6,2,10,41,13.517166574335171,8,Retained,0,2,1
422,46,Male,Rural,14,4,15,34,25.514990956177463,2,Retained,1,0,1
423,59,Male,Suburban,6,3,5,46,16.497037056225725,9,Churned,1,1,0
424,43,Female,Suburban,2,5,3,37,43.268723181741,1,Retained,0,1,1
425,52,Male,Urban,1,2,5,14,56.931486109035916,6,Retained,1,2,1
426,67,Male,Suburban,10,3,8,41,59.75310324087265,1,Retained,1,1,1
427,42,Male,Rural,5,1,8,16,29.76522457428749,3,Retained,1,0,1
428,41,Female,Rural,5,2,8,34,18.889171430004446,6,Retained,0,0,1
429,30,Male,Suburban,2,5,12,31,29.355615371137826,3,Retained,1,1,1
430,24,Female,Suburban,6,5,8,43,51.59981754794981,8,Churned,0,1,0
431,53,Male,Urban,9,1,11,13,16.330312320362193,5,Churned,1,2,0
432,62,Male,Suburban,2,1,14,25,57.36526084091081,2,Churned,1,1,0
433,37,Male,Urban,10,2,8,16,23.802617283898304,4,Retained,1,2,1
434,18,Female,Urban,2,4,10,33,59.21920126976677,9,Retained,0,2,1
435,25,Male,Rural,3,1,7,37,51.123488814367924,4,Churned,1,0,0
436,63,Female,Rural,13,4,17,47,49.47137937810647,10,Churned,0,0,0
437,33,Female,Rural,7,3,4,19,22.484757057530597,10,Retained,0,0,1
438,31,Female,Rural,6,5,13,6,5.48274665713612,8,Retained,0,0,1
439,29,Male,Suburban,12,4,4,43,26.017309985429332,5,Retained,1,1,1
440,68,Male,Rural,8,5,5,48,21.599515331448153,10,Retained,1,0,1
441,40,Male,Suburban,8,4,4,22,7.056834472483851,1,Retained,1,1,1
442,32,Male,Rural,6,3,18,7,32.79508910782613,7,Churned,1,0,0
443,45,Female,Suburban,12,1,6,11,27.166722120550514,3,Retained,0,1,1
444,51,Female,Urban,11,3,2,47,39.90060572578386,10,Retained,0,2,1
445,19,Female,Suburban,10,1,11,22,39.16524772067458,8,Retained,0,1,1
446,49,Male,Suburban,3,1,14,48,11.641064974317406,3,Retained,1,1,1
447,40,Female,Rural,3,5,5,42,58.73310503696424,1,Retained,0,0,1
448,39,Male,Suburban,1,3,6,41,15.281228619279581,5,Retained,1,1,1
449,68,Female,Urban,7,4,10,37,29.49007136205875,2,Retained,0,2,1
450,42,Male,Urban,5,3,8,48,31.846464888855422,4,Churned,1,2,0
451,39,Male,Rural,4,5,14,35,49.718453846776605,1,Retained,1,0,1
452,39,Female,Urban,10,1,3,15,10.457627785205572,9,Retained,0,2,1
453,66,Female,Suburban,4,5,12,8,28.575435356469246,6,Retained,0,1,1
454,69,Female,Urban,14,2,16,22,39.567619362991216,8,Churned,0,2,0
455,59,Female,Rural,4,2,17,8,16.833559189323054,4,Retained,0,0,1
456,23,Male,Suburban,6,4,1,38,39.510734432134,9,Churned,1,1,0
457,32,Female,Rural,8,5,10,33,55.801566065230894,2,Retained,0,0,1
458,60,Female,Suburban,8,4,10,28,59.86349721449712,9,Churned,0,1,0
459,54,Female,Urban,5,4,2,26,6.784809223487164,5,Churned,0,2,0
460,50,Male,Rural,6,2,9,6,17.957352553457262,6,Retained,1,0,1
461,25,Male,Rural,4,4,13,48,22.06689136854336,3,Retained,1,0,1
462,61,Female,Suburban,12,2,16,10,26.951935524473136,4,Retained,0,1,1
463,61,Male,Rural,14,1,18,46,18.324143667162208,6,Churned,1,0,0
464,22,Female,Suburban,11,5,19,29,16.19183970054219,7,Retained,0,1,1
465,56,Male,Suburban,13,4,12,25,57.5004613329625,1,Retained,1,1,1
466,21,Male,Suburban,9,2,8,20,55.51868815237848,7,Churned,1,1,0
467,23,Male,Suburban,8,3,17,35,7.584587555171461,1,Churned,1,1,0
468,62,Male,Urban,10,4,15,18,23.634716188266648,5,Retained,1,2,1
469,49,Female,Suburban,12,1,10,43,27.283170452312365,6,Retained,0,1,1
470,69,Female,Rural,10,1,15,32,18.145799406626885,2,Retained,0,0,1
471,47,Female,Urban,1,3,15,36,39.58800933434965,10,Retained,0,2,1
472,64,Male,Rural,2,2,7,32,40.22094106543326,9,Retained,1,0,1
473,52,Female,Urban,9,4,13,13,51.77773255807284,10,Retained,0,2,1
474,57,Female,Suburban,8,2,17,49,45.74780976118698,6,Retained,0,1,1
475,69,Female,Urban,14,1,9,26,34.84153298312756,7,Churned,0,2,0
476,33,Male,Urban,3,2,8,36,40.94727235244309,10,Retained,1,2,1
477,30,Male,Rural,8,1,18,9,20.069382984865996,8,Retained,1,0,1
478,67,Male,Rural,12,2,13,27,37.61809044820467,10,Retained,1,0,1
479,59,Female,Suburban,1,3,16,9,31.90749901124556,1,Retained,0,1,1
480,47,Female,Urban,10,5,9,46,12.33394570240037,8,Retained,0,2,1
481,36,Female,Urban,4,3,12,36,18.339935212063388,4,Retained,0,2,1
482,34,Male,Urban,3,3,12,14,21.04313978968723,10,Churned,1,2,0
483,36,Male,Suburban,6,5,6,43,55.837026187890686,8,Retained,1,1,1
484,45,Female,Suburban,7,5,19,19,17.671265166223918,6,Retained,0,1,1
485,43,Male,Suburban,4,4,7,11,20.90841465508175,9,Churned,1,1,0
486,54,Male,Suburban,7,4,3,33,25.314477154918777,4,Retained,1,1,1
487,43,Male,Suburban,9,3,16,7,41.50585062439629,2,Churned,1,1,0
488,40,Male,Rural,11,3,18,23,11.503111585967728,2,Retained,1,0,1
489,26,Female,Urban,2,1,16,14,57.466986687157686,5,Churned,0,2,0
490,29,Male,Urban,11,1,7,32,52.606417105212046,10,Retained,1,2,1
491,18,Male,Urban,3,4,4,33,36.746884015492256,9,Churned,1,2,0
492,18,Male,Urban,5,4,8,19,42.07208270837262,3,Churned,1,2,0
493,64,Male,Urban,3,1,13,39,5.9163259184318795,8,Retained,1,2,1
494,51,Female,Urban,11,1,13,10,23.64196264416468,4,Retained,0,2,1
495,49,Female,Urban,8,2,17,16,48.761312686379306,6,Churned,0,2,0
496,65,Male,Urban,12,2,17,42,9.261563558581223,10,Retained,1,2,1
497,42,Male,Rural,10,1,5,17,20.527260881589612,6,Retained,1,0,1
498,57,Male,Urban,8,2,6,33,37.19132555838712,3,Retained,1,2,1
499,62,Male,Rural,8,5,19,23,19.1027165234418,5,Churned,1,0,0
500,18,Male,Suburban,12,4,13,7,56.36878857794856,3,Retained,1,1,1
501,33,Male,Urban,12,4,14,12,12.20822469423597,1,Retained,1,2,1
502,56,Female,Suburban,9,1,4,12,48.85668968492782,7,Retained,0,1,1
503,22,Male,Suburban,4,3,7,24,32.93717805485245,4,Churned,1,1,0
504,39,Female,Suburban,5,1,8,8,46.26819267009758,7,Churned,0,1,0
505,46,Female,Rural,5,2,13,25,22.08934305712961,3,Churned,0,0,0
506,20,Male,Suburban,8,3,6,7,33.29692812716213,5,Retained,1,1,1
507,29,Female,Suburban,7,2,6,49,52.1259442347747,5,Churned,0,1,0
508,43,Female,Suburban,9,5,3,12,30.678295451770744,2,Retained,0,1,1
509,33,Female,Urban,14,2,3,27,24.784592405064828,10,Retained,0,2,1
510,68,Female,Urban,8,5,13,20,34.48854624390049,2,Retained,0,2,1
511,54,Female,Rural,2,5,2,17,44.45495141700018,4,Retained,0,0,1
512,39,Female,Rural,10,2,16,7,29.395984002417652,4,Churned,0,0,0
513,46,Male,Urban,12,2,6,13,56.63823363282501,4,Retained,1,2,1
514,31,Female,Rural,4,5,8,18,21.222020322328813,6,Retained,0,0,1
515,45,Female,Urban,6,3,8,17,31.150498339301624,2,Churned,0,2,0
516,22,Female,Suburban,12,5,6,11,46.63102126377928,6,Churned,0,1,0
517,64,Male,Suburban,2,4,14,19,42.9016599772667,7,Retained,1,1,1
518,66,Female,Rural,7,5,3,11,52.500257882943586,10,Retained,0,0,1
519,47,Male,Urban,3,3,10,42,59.82450493746099,3,Churned,1,2,0
520,63,Female,Urban,13,4,3,38,28.477208083729927,8,Retained,0,2,1
521,69,Male,Rural,3,1,12,45,11.113298388082152,2,Retained,1,0,1
522,22,Male,Urban,11,1,17,26,6.672873444438238,8,Retained,1,2,1
523,29,Female,Suburban,2,3,5,28,44.97822983768744,5,Retained,0,1,1
524,33,Female,Rural,11,5,9,41,53.07075192197936,2,Churned,0,0,0
525,43,Male,Rural,8,2,7,48,17.139192226943027,7,Retained,1,0,1
526,43,Female,Urban,6,3,4,5,13.714642045444828,2,Retained,0,2,1
527,65,Male,Rural,1,4,13,14,8.421280033913003,6,Retained,1,0,1
528,38,Male,Urban,12,4,13,47,50.24866069444635,10,Retained,1,2,1
529,56,Male,Urban,1,1,10,20,22.126006694092137,3,Retained,1,2,1
530,53,Male,Urban,7,4,18,12,27.093329101787706,9,Retained,1,2,1
531,50,Male,Urban,8,3,17,29,32.651260538528675,3,Retained,1,2,1
532,47,Female,Urban,5,4,13,16,51.16992788152529,3,Retained,0,2,1
533,54,Male,Rural,12,3,17,29,40.79582718588167,5,Retained,1,0,1
534,40,Male,Suburban,11,2,4,21,38.82855464217962,7,Retained,1,1,1
535,27,Female,Suburban,5,1,1,30,14.661965497575089,8,Retained,0,1,1
536,22,Male,Rural,4,4,1,18,33.225444044040636,7,Retained,1,0,1
537,53,Female,Rural,14,3,15,45,44.34595594482604,9,Churned,0,0,0
538,51,Female,Suburban,6,5,13,40,58.529348566677044,5,Retained,0,1,1
539,69,Female,Suburban,14,1,17,27,16.07734700673437,10,Retained,0,1,1
540,48,Male,Suburban,6,2,8,47,5.524884418697465,3,Retained,1,1,1
541,27,Male,Suburban,3,3,18,10,9.141578847915836,6,Churned,1,1,0
542,36,Male,Suburban,9,2,13,9,25.67188558500886,5,Retained,1,1,1
543,49,Female,Urban,12,2,14,47,50.12995562602929,4,Churned,0,2,0
544,18,Male,Rural,11,4,8,29,5.392814497253477,2,Retained,1,0,1
545,22,Female,Urban,14,4,8,22,30.120182608721215,7,Churned,0,2,0
546,62,Male,Suburban,7,3,15,17,23.107683843776698,5,Churned,1,1,0
547,21,Female,Suburban,1,5,13,47,7.8864940554850165,4,Retained,0,1,1
548,33,Male,Suburban,13,3,7,18,29.76299576699395,8,Retained,1,1,1
549,41,Male,Urban,7,5,5,32,19.011178903519536,9,Retained,1,2,1
550,33,Male,Urban,5,2,17,22,24.353665889085356,9,Retained,1,2,1
551,19,Female,Suburban,5,1,16,32,43.808841763136115,3,Retained,0,1,1
552,66,Female,Urban,14,3,2,31,33.68530411510319,3,Retained,0,2,1
553,45,Male,Urban,13,3,18,36,11.855608594604734,5,Retained,1,2,1
554,49,Male,Suburban,2,5,17,13,57.87779972330015,5,Retained,1,1,1
555,44,Female,Urban,4,2,7,44,39.97509211403561,10,Retained,0,2,1
556,37,Female,Rural,12,2,13,36,47.12276341143924,2,Retained,0,0,1
557,41,Female,Rural,6,5,18,24,9.356723250460394,1,Retained,0,0,1
558,29,Male,Rural,10,2,14,32,7.588210870301039,8,Churned,1,0,0
559,67,Female,Rural,11,4,18,37,6.069642770244465,3,Retained,0,0,1
560,52,Male,Suburban,7,1,13,8,15.383671527539445,1,Churned,1,1,0
561,50,Female,Suburban,11,3,11,38,27.792461874517233,1,Retained,0,1,1
562,50,Male,Suburban,5,1,16,7,56.47043733715525,2,Retained,1,1,1
563,68,Female,Rural,9,3,17,30,30.138281259617695,6,Retained,0,0,1
564,60,Female,Rural,3,4,8,12,20.964030795489116,6,Retained,0,0,1
565,54,Female,Urban,1,2,19,10,35.906438943581485,3,Churned,0,2,0
566,29,Female,Urban,4,5,15,20,11.156401797413409,4,Retained,0,2,1
567,20,Female,Rural,9,4,9,28,38.522824005274074,2,Retained,0,0,1
568,18,Male,Rural,4,1,10,43,36.26375748817768,2,Churned,1,0,0
569,50,Female,Rural,2,5,12,34,48.55961683731403,7,Retained,0,0,1
570,57,Female,Rural,10,2,1,49,59.267818638936326,1,Churned,0,0,0
571,27,Female,Urban,14,4,9,17,18.79804094438608,7,Churned,0,2,0
572,60,Male,Rural,14,5,15,9,33.03110479420684,1,Retained,1,0,1
573,61,Female,Urban,5,4,1,29,54.9875973475452,6,Retained,0,2,1
574,46,Male,Rural,3,4,12,24,48.18544364325627,3,Retained,1,0,1
575,30,Female,Rural,13,2,3,22,31.807346670544415,8,Retained,0,0,1
576,29,Female,Rural,12,3,11,22,56.99544072881278,6,Retained,0,0,1
577,48,Male,Urban,13,5,2,6,8.148018143424515,2,Churned,1,2,0
578,63,Female,Urban,9,2,16,14,56.20492408419212,8,Churned,0,2,0
579,19,Male,Suburban,4,4,9,49,7.77790658105436,5,Retained,1,1,1
580,68,Male,Rural,6,2,15,16,35.101760926307634,8,Retained,1,0,1
581,67,Female,Suburban,2,3,12,17,53.97425214005972,8,Retained,0,1,1
582,52,Male,Suburban,6,5,1,15,19.449651895871654,6,Retained,1,1,1
583,40,Female,Urban,3,3,13,23,30.973667441983718,2,Churned,0,2,0
584,34,Female,Urban,12,1,14,39,22.838088352533163,8,Retained,0,2,1
585,43,Male,Suburban,12,5,8,43,57.36791543919932,6,Retained,1,1,1
586,25,Male,Rural,9,3,8,30,50.300507711419996,6,Retained,1,0,1
587,46,Male,Urban,11,4,12,18,43.995083122950874,8,Churned,1,2,0
588,43,Male,Rural,2,5,1,49,37.31948426383098,1,Retained,1,0,1
589,27,Female,Rural,12,5,11,48,50.13254841282814,2,Churned,0,0,0
590,43,Female,Suburban,12,2,8,28,26.57468728379509,9,Retained,0,1,1
591,51,Male,Suburban,9,4,10,45,29.615352030833403,8,Churned,1,1,0
592,68,Female,Suburban,5,1,19,5,45.15009465944738,7,Retained,0,1,1
593,58,Female,Suburban,8,3,11,47,24.676511981154285,7,Retained,0,1,1
594,24,Female,Urban,2,2,7,26,8.51455181266056,5,Churned,0,2,0
595,21,Female,Urban,6,3,11,27,9.088403488733931,2,Retained,0,2,1
596,67,Male,Suburban,3,1,17,23,11.344954071813714,6,Retained,1,1,1
597,62,Male,Urban,12,1,1,22,52.83247278390145,10,Retained,1,2,1
598,28,Female,Suburban,12,5,8,16,30.97245341659124,3,Churned,0,1,0
599,46,Male,Rural,14,1,6,32,44.20853031396051,4,Churned,1,0,0
600,53,Male,Rural,10,3,18,32,26.61001345826913,10,Retained,1,0,1
601,42,Male,Rural,5,4,6,37,19.229102107859898,2,Retained,1,0,1
602,38,Female,Suburban,12,4,5,23,24.095569215921657,2,Churned,0,1,0
603,53,Female,Rural,8,5,13,32,48.680028992445095,8,Retained,0,0,1
604,27,Female,Urban,10,3,19,41,39.3868868767291,8,Churned,0,2,0
605,54,Male,Rural,14,3,8,30,56.57018789768461,10,Retained,1,0,1
606,26,Female,Rural,1,1,9,39,42.38376282172587,6,Churned,0,0,0
607,41,Female,Rural,5,3,17,38,36.35998974650816,5,Churned,0,0,0
608,52,Male,Urban,3,2,3,39,38.56078049422089,8,Churned,1,2,0
609,66,Female,Suburban,4,1,19,44,56.830429170762805,4,Retained,0,1,1
610,52,Female,Urban,2,2,11,20,48.35105114266884,4,Retained,0,2,1
611,65,Male,Suburban,9,5,17,42,6.32226805515408,5,Retained,1,1,1
612,53,Male,Suburban,3,4,19,17,34.37768328746335,1,Retained,1,1,1
613,35,Male,Rural,2,5,2,27,42.858612635061064,1,Retained,1,0,1
614,66,Female,Suburban,10,4,8,26,46.17841631415353,2,Retained,0,1,1
615,56,Female,Urban,11,5,19,20,16.722816562266516,8,Churned,0,2,0
616,49,Female,Urban,9,3,7,32,52.69475449482437,7,Retained,0,2,1
617,41,Male,Suburban,7,2,17,39,57.571373094634005,10,Retained,1,1,1
618,40,Male,Rural,6,4,6,49,18.019341821467837,9,Retained,1,0,1
619,49,Female,Rural,1,1,19,12,53.54385016344852,5,Retained,0,0,1
620,54,Female,Urban,5,2,6,48,10.333831938385245,2,Retained,0,2,1
621,29,Male,Rural,12,1,2,26,8.063875986338484,7,Retained,1,0,1
622,66,Male,Suburban,11,2,6,25,12.107309005651215,8,Churned,1,1,0
623,30,Male,Suburban,14,2,5,30,8.175759370686979,7,Retained,1,1,1
624,40,Male,Urban,11,5,19,44,51.475673043567674,7,Retained,1,2,1
625,42,Female,Suburban,3,4,4,25,8.247757945204956,5,Retained,0,1,1
626,52,Male,Urban,1,4,17,29,19.941530525001053,2,Churned,1,2,0
627,58,Female,Suburban,4,2,11,45,10.706598894472101,6,Retained,0,1,1
628,47,Female,Urban,13,3,4,5,21.248211997257073,4,Churned,0,2,0
629,34,Female,Rural,2,3,13,10,9.980770718050627,10,Retained,0,0,1
630,66,Male,Suburban,2,1,17,27,41.74017879086577,2,Churned,1,1,0
631,37,Male,Suburban,3,1,9,27,12.332974898841634,9,Retained,1,1,1
632,65,Male,Urban,8,5,4,47,51.85152592113883,7,Retained,1,2,1
633,42,Male,Urban,8,2,14,47,49.945507789965255,6,Retained,1,2,1
634,39,Female,Suburban,12,1,19,27,5.751392700883518,5,Retained,0,1,1
635,30,Male,Urban,7,1,3,36,54.264949553331306,3,Retained,1,2,1
636,36,Male,Suburban,6,2,14,34,6.591937420885188,10,Churned,1,1,0
637,66,Female,Rural,9,5,8,17,18.180518172665614,10,Retained,0,0,1
638,53,Male,Urban,4,1,1,47,6.781402577679728,4,Churned,1,2,0
639,29,Female,Suburban,12,5,10,22,23.47139178716238,3,Churned,0,1,0
640,58,Female,Rural,1,4,18,27,33.26265891422994,8,Retained,0,0,1
641,36,Female,Rural,8,5,16,19,48.815467795832596,3,Churned,0,0,0
642,29,Female,Suburban,7,3,8,37,23.588985275840987,7,Retained,0,1,1
643,26,Female,Urban,7,3,1,25,43.80195135702142,7,Retained,0,2,1
644,24,Female,Suburban,3,5,12,43,15.31274514154392,7,Churned,0,1,0
645,45,Female,Rural,4,3,8,27,46.28291512092695,7,Retained,0,0,1
646,31,Female,Suburban,10,4,16,31,17.979813325008067,2,Retained,0,1,1
647,48,Male,Urban,9,2,18,49,12.894961576907235,10,Retained,1,2,1
648,69,Male,Rural,6,3,4,48,15.197486770572986,3,Retained,1,0,1
649,36,Male,Suburban,5,3,6,22,15.013472088502047,10,Churned,1,1,0
650,64,Male,Urban,3,5,12,28,33.20745836573451,9,Retained,1,2,1
651,33,Female,Rural,9,4,9,44,51.46386696534803,3,Retained,0,0,1
652,22,Male,Urban,5,2,15,46,9.37827923458781,2,Retained,1,2,1
653,52,Female,Rural,5,5,16,11,43.882597517138244,9,Retained,0,0,1
654,29,Male,Suburban,14,5,12,24,40.98905528090717,10,Retained,1,1,1
655,42,Male,Urban,4,4,14,31,52.98859735061493,9,Retained,1,2,1
656,69,Male,Rural,14,2,13,10,18.4281158278799,4,Retained,1,0,1
657,38,Female,Urban,4,4,2,31,29.75604222767663,9,Retained,0,2,1
658,53,Male,Urban,12,2,3,13,55.920505594393454,3,Churned,1,2,0
659,40,Female,Suburban,1,4,10,49,41.29963975744244,7,Retained,0,1,1
660,33,Female,Urban,7,5,9,35,26.38226270738783,7,Churned,0,2,0
661,56,Male,Rural,9,5,8,25,12.227681057039765,8,Churned,1,0,0
662,62,Male,Rural,3,1,10,30,19.436675434532507,10,Churned,1,0,0
663,59,Male,Rural,12,3,19,44,36.96685126191608,4,Churned,1,0,0
664,56,Female,Rural,13,4,3,49,44.49923711582826,3,Retained,0,0,1
665,31,Male,Suburban,2,1,5,17,11.843203776854143,3,Retained,1,1,1
666,48,Female,Urban,3,3,3,27,37.97784930242297,5,Retained,0,2,1
667,22,Female,Suburban,1,4,16,24,35.2693203361313,1,Retained,0,1,1
668,52,Male,Urban,6,2,17,41,33.26754956798894,10,Churned,1,2,0
669,40,Male,Urban,11,3,15,32,42.95677147251044,3,Retained,1,2,1
670,46,Female,Urban,11,5,3,21,51.0597277295904,6,Churned,0,2,0
671,60,Female,Suburban,7,1,12,32,22.76443257472776,3,Retained,0,1,1
672,28,Female,Urban,11,3,9,45,53.89567045610277,5,Churned,0,2,0
673,35,Male,Suburban,11,3,12,6,13.834848694020287,9,Retained,1,1,1
674,64,Female,Rural,2,5,15,29,14.51631283631404,2,Retained,0,0,1
675,29,Male,Rural,8,4,2,45,19.672463499315818,2,Retained,1,0,1
676,26,Female,Urban,14,2,18,10,11.574197825089279,6,Churned,0,2,0
677,27,Female,Suburban,6,5,12,15,17.667557357558266,6,Retained,0,1,1
678,61,Male,Rural,14,2,4,42,10.852646959656454,8,Churned,1,0,0
679,34,Female,Suburban,4,4,16,10,50.19638293419647,2,Churned,0,1,0
680,55,Male,Suburban,5,3,16,49,12.643294553764353,9,Churned,1,1,0
681,24,Male,Urban,8,2,1,15,46.10136566579212,2,Retained,1,2,1
682,63,Female,Rural,14,1,2,18,7.635262735233356,1,Churned,0,0,0
683,30,Male,Urban,3,1,3,6,57.16861801326533,10,Churned,1,2,0
684,57,Male,Urban,3,5,17,44,44.11380481402714,2,Retained,1,2,1
685,59,Female,Rural,14,4,1,7,5.373810172236148,7,Retained,0,0,1
686,26,Male,Rural,14,5,6,39,47.01210751101177,8,Retained,1,0,1
687,67,Male,Suburban,11,5,15,37,33.27450564214019,5,Retained,1,1,1
688,44,Male,Rural,4,5,14,28,47.86508436843159,6,Retained,1,0,1
689,19,Female,Suburban,1,1,15,23,33.73732448898237,1,Churned,0,1,0
690,22,Male,Suburban,9,1,14,22,40.256367169944504,6,Retained,1,1,1
691,46,Female,Suburban,8,5,5,28,48.24824104672722,8,Retained,0,1,1
692,54,Female,Rural,8,1,6,49,27.28094300233212,3,Churned,0,0,0
693,55,Male,Urban,14,4,17,39,5.148948240124865,1,Retained,1,2,1
694,36,Male,Suburban,10,5,11,5,51.747057276985366,4,Churned,1,1,0
695,25,Male,Urban,6,1,16,40,25.948969944356442,1,Retained,1,2,1
696,65,Female,Urban,7,2,12,29,32.28234993091207,8,Retained,0,2,1
697,62,Male,Rural,6,5,15,49,5.42716531846828,5,Retained,1,0,1
698,18,Male,Urban,9,5,4,47,32.065060569255394,1,Retained,1,2,1
699,39,Male,Urban,3,4,18,38,59.25680708644512,8,Retained,1,2,1
700,69,Male,Rural,14,3,3,29,20.30472134503233,9,Churned,1,0,0
701,34,Male,Suburban,3,3,8,20,26.748004863330795,10,Retained,1,1,1
702,24,Female,Urban,3,4,3,38,42.79544980577722,2,Churned,0,2,0
703,42,Female,Rural,10,4,8,33,49.81365171380123,9,Retained,0,0,1
